Mean data for UKR  Province= 26: Zaporizhzhya,  from 1981 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_201301.txt<br><tt><pre>year,week,, provinceID, SMN,SMT,VCI,TCI,VHI
2014 44  0.257,284.66, 42.96, 19.67, 31.31
2014 45  0.241,282.22, 50.32, 16.38, 33.34
2014 46  0.218,279.58, 48.21, 21.36, 34.78
2014 47  0.189,276.34, 44.40, 31.32, 37.86
2014 48  0.161,273.75, 39.61, 35.15, 37.38
2014 49  0.143,271.52, 37.01, 36.04, 36.52
2014 50  0.133,270.05, 37.48, 36.57, 37.02
2014 51  0.126,268.91, 38.85, 37.16, 38.01
2014 52  0.119,267.67, 38.21, 41.43, 39.82
2015 01  0.121,267.38, 42.71, 42.70, 42.71
2015 02  0.120,267.37, 45.21, 42.87, 44.04
2015 03  0.124,268.20, 49.38, 37.17, 43.28
2015 04  0.136,269.92, 55.51, 24.36, 39.93
2015 05  0.155,272.16, 61.13, 18.84, 39.98
2015 06  0.179,274.88, 66.19, 12.40, 39.29
2015 07  0.197,277.13, 65.95, 10.19, 38.07
2015 08  0.215,279.72, 66.60,  7.75, 37.17
2015 09  0.231,282.66, 66.65,  4.77, 35.71
2015 10  0.245,284.96, 64.90,  4.78, 34.83
2015 11  0.261,286.82, 64.11,  6.73, 35.41
2015 12  0.274,287.97, 63.47, 10.83, 37.13
2015 13  0.292,289.07, 63.58, 15.78, 39.68
2015 14  0.316,290.49, 64.45, 17.74, 41.09
2015 15  0.347,292.02, 65.73, 19.29, 42.51
2015 16  0.384,293.78, 67.20, 21.48, 44.34
2015 17  0.425,295.54, 68.85, 24.84, 46.84
2015 18  0.461,296.88, 69.95, 30.72, 50.33
2015 19  0.489,297.50, 69.31, 38.89, 54.10
2015 20  0.515,298.06, 69.49, 40.84, 55.17
2015 21  0.541,299.26, 72.22, 38.21, 55.22
2015 22  0.552,299.59, 72.43, 41.97, 57.20
2015 23  0.554,299.59, 72.61, 44.43, 58.52
2015 24  0.549,299.36, 71.42, 49.85, 60.64
2015 25  0.541,299.06, 68.47, 57.76, 63.11
2015 26  0.536,298.74, 65.62, 63.80, 64.71
2015 27  0.534,298.78, 64.76, 64.96, 64.86
2015 28  0.530,299.43, 65.62, 59.05, 62.33
2015 29  0.522,300.16, 65.88, 52.80, 59.34
2015 30  0.507,300.81, 64.77, 47.50, 56.14
2015 31  0.486,301.24, 62.66, 44.00, 53.33
2015 32  0.457,301.40, 56.89, 41.00, 48.94
2015 33  0.430,301.83, 50.49, 37.27, 43.89
2015 34  0.408,302.11, 44.60, 34.79, 39.71
2015 35  0.384,301.99, 38.47, 30.70, 34.60
2015 36  0.361,301.86, 35.13, 20.05, 27.60
2015 37  0.341,301.31, 32.80, 10.70, 21.75
2015 38  0.321,300.35, 31.82,  5.81, 18.81
2015 39  0.301,298.71, 31.54,  6.30, 18.92
2015 40  0.284,296.30, 32.58, 12.47, 22.52
2015 41  0.266,293.45, 34.12, 18.76, 26.44
2015 42  0.248,290.88, 34.51, 17.57, 26.03
2015 43  0.228,288.02, 33.66, 18.41, 26.02
2015 44  0.209,285.48, 31.89, 14.66, 23.27
2015 45  0.188,283.15, 35.66, 10.60, 23.13
2015 46  0.172,280.56, 35.01, 14.99, 25.00
2015 47  0.160,278.14, 35.86, 19.09, 27.48
2015 48  0.153,276.51, 37.01, 18.18, 27.60
2015 49  0.148,275.11, 38.64, 15.65, 27.14
2015 50  0.146,274.07, 41.78, 14.20, 27.99
2015 51  0.143,273.23, 45.29, 13.61, 29.45
2015 52  0.142,272.44, 47.75, 14.86, 31.31
2016 01  0.140,271.35, 51.57, 19.62, 35.59
2016 02  0.138,270.72, 54.00, 22.31, 38.16
2016 03  0.140,271.32, 57.46, 19.00, 38.23
2016 04  0.143,272.45, 58.96, 13.04, 36.00
2016 05  0.148,274.00, 58.44, 10.97, 34.71
2016 06  0.153,275.78, 56.50,  8.82, 32.66
2016 07  0.158,277.50, 52.63,  8.97, 30.80
2016 08  0.163,279.04, 49.98, 10.40, 30.19
2016 09  0.166,280.25, 47.08, 13.14, 30.11
2016 10  0.173,281.81, 44.77, 15.79, 30.27
2016 11  0.213,285.93, 51.88, 10.08, 30.96
2016 12  0.235,288.02, 54.07, 10.57, 32.30
2016 13  0.263,289.93, 56.90, 12.15, 34.52
2016 14  0.297,291.86, 60.06, 12.01, 36.03
2016 15  0.332,293.23, 62.23, 14.10, 38.16
2016 16  0.372,294.35, 64.52, 18.84, 41.68
2016 17  0.412,294.89, 65.99, 28.27, 47.13
2016 18  0.448,294.98, 66.79, 43.66, 55.22
2016 19  0.480,295.27, 66.64, 56.86, 61.75
2016 20  0.508,295.79, 67.23, 60.10, 63.67
2016 21  0.530,296.14, 68.72, 65.10, 66.91
2016 22  0.544,296.57, 69.35, 67.63, 68.49
2016 23  0.552,297.23, 70.92, 64.86, 67.89
2016 24  0.554,298.05, 72.08, 61.50, 66.79
2016 25  0.552,299.10, 70.77, 57.26, 64.01
2016 26  0.545,300.00, 67.54, 53.13, 60.34
2016 27  0.534,300.89, 64.30, 48.60, 56.45
2016 28  0.516,301.51, 61.30, 44.26, 52.78
2016 29  0.495,302.00, 58.10, 40.40, 49.25
2016 30  0.471,302.34, 54.48, 37.31, 45.88
2016 31  0.446,302.62, 51.02, 34.61, 42.80
2016 32  0.420,302.40, 45.87, 34.04, 39.95
2016 33  0.399,302.20, 40.54, 34.70, 37.63
2016 34  0.383,302.14, 36.32, 34.76, 35.55
2016 35  0.366,301.45, 32.36, 35.27, 33.81
2016 36  0.350,300.22, 31.16, 33.56, 32.36
2016 37  0.335,298.55, 30.54, 33.34, 31.94
2016 38  0.321,296.38, 31.14, 38.73, 34.94
