VHI_Parea data for UKR  Province= 21: Sumy,  from 1981 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_VHI_Parea_201301.txt<br><tt><pre>year,week,, provinceID, 0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95,100
2013 25   0.00,  0.14,  0.09,  0.33,  0.84,  1.02,  1.91,  4.74,  6.42, 10.69, 13.99, 17.71, 16.36, 12.92,  7.76,  3.07,  1.44,  0.42,  0.14,  0.00,  0.00
2013 26   0.00,  0.14,  0.19,  0.28,  0.60,  1.53,  3.25,  4.79,  7.02, 10.27, 14.13, 17.48, 16.27, 10.93,  8.41,  3.02,  1.07,  0.46,  0.14,  0.00,  0.00
2013 27   0.00,  0.14,  0.23,  0.33,  0.79,  2.23,  3.07,  4.93,  6.65,  9.21, 11.02, 14.64, 15.39, 14.37, 10.09,  4.74,  1.67,  0.42,  0.09,  0.00,  0.00
2013 28   0.00,  0.14,  0.19,  0.51,  1.30,  2.60,  3.49,  3.86,  5.44,  7.21,  9.67, 10.93, 14.83, 14.69, 13.16,  7.95,  3.21,  0.74,  0.09,  0.00,  0.00
2013 29   0.00,  0.09,  0.23,  0.51,  1.16,  2.60,  2.84,  3.39,  4.97,  5.95,  6.60, 10.13, 13.02, 13.95, 14.92, 11.72,  6.18,  1.53,  0.14,  0.00,  0.05
2013 30   0.00,  0.05,  0.14,  0.60,  1.21,  2.19,  2.37,  3.49,  4.09,  4.79,  6.32,  8.37, 11.58, 14.74, 15.67, 13.25,  8.23,  2.46,  0.46,  0.00,  0.00
2013 31   0.00,  0.00,  0.09,  0.60,  1.58,  1.95,  2.84,  3.49,  4.00,  4.51,  7.62,  8.55,  9.86, 15.57, 16.55, 12.51,  7.07,  2.88,  0.33,  0.00,  0.00
2013 32   0.00,  0.00,  0.23,  0.98,  1.63,  2.14,  2.93,  4.18,  4.37,  5.39,  8.51,  9.11, 12.18, 14.32, 14.09, 11.16,  6.23,  2.05,  0.46,  0.05,  0.00
2013 33   0.00,  0.19,  0.37,  0.88,  1.63,  2.51,  4.04,  4.83,  5.35,  6.60, 10.00, 12.04, 12.69, 13.44, 10.60,  8.41,  3.91,  1.95,  0.56,  0.00,  0.00
2013 34   0.05,  0.33,  0.46,  0.93,  2.32,  2.65,  4.88,  6.23,  7.76, 10.09, 11.48, 11.90, 12.37, 10.27,  7.76,  5.44,  2.93,  1.39,  0.70,  0.05,  0.00
2013 35   0.00,  0.05,  0.19,  0.37,  0.56,  1.39,  4.32,  6.18,  8.23, 10.93, 16.69, 11.53, 10.74,  9.39,  7.86,  5.25,  3.30,  1.86,  0.88,  0.23,  0.05
2013 36   0.00,  0.00,  0.09,  0.09,  0.23,  0.60,  2.05,  4.93,  9.11, 12.46, 26.13, 10.13, 10.46,  8.41,  5.76,  4.04,  3.16,  1.49,  0.65,  0.14,  0.05
2013 37   0.00,  0.00,  0.09,  0.00,  0.37,  0.51,  2.28,  5.11,  9.76, 13.20, 28.45, 10.09,  9.16,  7.67,  5.11,  3.35,  2.65,  1.21,  0.84,  0.14,  0.00
2013 38   0.00,  0.00,  0.09,  0.09,  0.28,  1.49,  2.93,  8.18, 10.97, 12.97, 22.83, 10.97,  9.16,  6.74,  5.49,  3.72,  2.19,  1.30,  0.46,  0.09,  0.05
2013 39   0.00,  0.00,  0.19,  0.23,  1.02,  2.05,  4.18,  8.18, 11.11, 11.81, 20.41, 11.30,  8.37,  7.07,  5.86,  3.39,  2.60,  1.53,  0.46,  0.23,  0.00
2013 40   0.00,  0.00,  0.33,  0.74,  2.09,  4.46,  6.14,  9.44, 11.44, 13.25, 17.53,  9.67,  8.32,  5.58,  4.65,  2.98,  2.00,  0.88,  0.33,  0.19,  0.00
2013 41   0.09,  0.05,  0.79,  1.67,  4.42,  6.37,  9.16, 11.67, 12.55, 13.81, 12.37,  8.32,  6.97,  4.93,  3.44,  1.72,  1.02,  0.33,  0.28,  0.05,  0.00
2013 42   0.09,  0.33,  1.07,  3.02,  5.53,  7.76, 12.55, 11.76, 12.92, 11.62, 11.72,  7.90,  5.76,  3.53,  2.37,  1.26,  0.46,  0.09,  0.09,  0.09,  0.05
2013 43   0.05,  0.33,  1.16,  3.44,  6.65,  9.34, 13.20, 13.62, 13.11, 10.79, 10.88,  7.44,  5.11,  2.88,  1.16,  0.51,  0.23,  0.09,  0.00,  0.00,  0.00
2013 44   0.14,  1.12,  2.70,  5.76,  8.23, 12.51, 14.09, 14.92, 12.27, 11.44,  8.97,  4.37,  2.37,  0.79,  0.19,  0.14,  0.00,  0.00,  0.00,  0.00,  0.00
2013 45   0.51,  1.63,  3.58,  7.58, 10.51, 14.74, 14.60, 13.44, 13.25,  9.86,  6.65,  2.32,  1.02,  0.28,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2013 46   0.23,  1.12,  2.51,  6.18,  9.95, 13.85, 15.81, 15.99, 13.34,  9.86,  6.79,  3.21,  0.84,  0.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2013 47   0.09,  0.60,  2.14,  3.77,  9.25, 14.27, 16.13, 17.57, 13.30,  9.44,  8.23,  3.67,  1.07,  0.33,  0.14,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2013 48   0.05,  0.09,  0.56,  2.32,  6.32, 10.18, 15.34, 17.71, 16.83, 11.81,  9.86,  5.81,  2.19,  0.79,  0.05,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
2013 49   0.00,  0.09,  0.09,  1.02,  3.11,  8.37, 11.16, 18.78, 19.06, 14.55, 11.81,  6.56,  3.77,  0.93,  0.51,  0.14,  0.05,  0.00,  0.00,  0.00,  0.00
2013 50   0.00,  0.09,  0.14,  2.37,  4.93, 10.46, 15.76, 18.50, 16.74, 12.69,  9.34,  5.11,  2.70,  0.79,  0.19,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00
2013 51   0.00,  0.00,  0.33,  1.12,  4.51,  9.95, 14.88, 17.11, 17.48, 14.74, 10.46,  5.49,  2.70,  0.79,  0.37,  0.05,  0.05,  0.00,  0.00,  0.00,  0.00
2013 52   0.00,  0.05,  0.09,  0.70,  3.02,  7.02, 12.13, 17.81, 18.50, 15.43, 11.76,  7.58,  3.58,  1.72,  0.28,  0.28,  0.05,  0.00,  0.00,  0.00,  0.00
2014 01   0.00,  0.00,  0.09,  0.28,  0.98,  2.42,  6.74, 11.58, 17.99, 19.48, 17.67, 11.25,  6.18,  3.49,  1.30,  0.23,  0.33,  0.00,  0.00,  0.00,  0.00
2014 02   0.00,  0.00,  0.00,  0.19,  0.37,  0.93,  2.56,  7.16, 14.27, 16.27, 20.27, 17.25, 10.00,  5.90,  3.25,  1.12,  0.33,  0.14,  0.00,  0.00,  0.00
2014 03   0.00,  0.00,  0.00,  0.00,  0.19,  0.60,  1.12,  3.67,  7.72, 14.32, 18.41, 17.81, 14.92, 10.41,  5.30,  3.25,  1.49,  0.60,  0.19,  0.00,  0.00
2014 04   0.00,  0.00,  0.00,  0.00,  0.09,  0.19,  0.51,  1.95,  3.86,  8.18, 14.23, 18.08, 17.25, 12.65, 10.74,  6.14,  3.07,  1.86,  0.74,  0.42,  0.05
2014 05   0.00,  0.00,  0.00,  0.00,  0.05,  0.23,  0.74,  1.16,  2.65,  5.53, 11.30, 17.06, 20.36, 16.97,  9.90,  6.97,  3.95,  1.81,  0.84,  0.33,  0.14
2014 06   0.00,  0.00,  0.00,  0.05,  0.09,  0.65,  0.88,  2.60,  4.32,  8.65, 15.62, 20.32, 18.92, 14.18,  6.88,  3.81,  1.81,  0.93,  0.19,  0.09,  0.00
