VHI_Parea data for UKR  Province= 13: Kirovohrad,  from 1981 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_VHI_Parea_201301.txt<br><tt><pre>year,week,, provinceID, 0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95,100
2014 10   0.00,  0.10,  0.33,  2.39,  3.72,  6.97, 10.51, 15.52, 17.34, 17.53, 14.52,  8.26,  2.34,  0.43,  0.00,  0.00,  0.05,  0.00,  0.00,  0.00,  0.00
2014 11   0.00,  0.24,  1.34,  3.34,  5.35,  8.93, 12.13, 14.90, 15.66, 15.23, 14.57,  6.49,  1.53,  0.14,  0.10,  0.00,  0.00,  0.05,  0.00,  0.00,  0.00
2014 12   0.00,  0.38,  1.72,  3.63,  5.97,  8.64, 11.41, 14.47, 15.19, 14.95, 16.86,  5.68,  1.05,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2014 13   0.00,  0.33,  1.58,  3.58,  5.59,  8.55, 10.17, 11.60, 14.85, 14.76, 20.25,  7.40,  1.19,  0.14,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2014 14   0.00,  0.33,  1.48,  3.96,  6.21,  7.93,  8.40, 10.74, 13.85, 14.14, 19.29, 10.12,  3.20,  0.24,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2014 15   0.00,  0.33,  1.19,  4.16,  6.02,  6.83,  8.70,  9.79, 10.85, 14.57, 16.15, 12.18,  6.40,  2.20,  0.57,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00
2014 16   0.00,  0.24,  1.48,  3.39,  5.07,  6.21,  6.88,  9.27,  9.66, 12.05, 14.87, 12.52, 10.04,  4.49,  2.87,  0.86,  0.10,  0.00,  0.00,  0.00,  0.00
2014 17   0.00,  0.19,  0.81,  2.82,  4.25,  5.74,  5.02,  6.36,  9.23, 10.13, 11.95, 12.62, 11.23,  8.94,  6.93,  2.44,  1.24,  0.10,  0.00,  0.00,  0.00
2014 18   0.00,  0.14,  0.72,  1.67,  3.44,  3.97,  4.73,  6.26,  6.17,  7.84, 11.14, 10.09, 12.24, 10.66,  8.99,  6.36,  3.78,  1.29,  0.38,  0.14,  0.00
2014 19   0.00,  0.14,  0.53,  1.62,  2.72,  3.77,  4.15,  5.40,  6.02,  7.45,  7.83, 10.41,  9.89, 10.36, 10.36,  7.98,  5.30,  3.96,  1.29,  0.72,  0.10
2014 20   0.00,  0.05,  0.43,  0.76,  2.82,  2.53,  3.72,  4.87,  5.40,  7.45,  8.31,  8.55, 10.17, 10.84,  9.31,  8.83,  7.64,  4.39,  2.82,  0.86,  0.24
2014 21   0.00,  0.00,  0.14,  0.33,  1.00,  1.48,  2.53,  3.82,  4.49,  5.59,  7.45,  9.50,  9.74, 10.27, 11.60, 10.41,  8.69,  6.97,  4.49,  1.19,  0.29
2014 22   0.00,  0.00,  0.05,  0.05,  0.43,  0.62,  2.20,  2.63,  3.53,  5.30,  7.26,  8.07, 10.79, 12.37, 11.94, 11.94, 10.03,  7.07,  4.39,  0.96,  0.38
2014 23   0.00,  0.00,  0.00,  0.00,  0.19,  0.81,  0.96,  2.01,  2.29,  4.35,  6.49,  9.31, 11.37, 13.56, 14.61, 12.46,  9.55,  8.40,  2.24,  1.05,  0.33
2014 24   0.00,  0.00,  0.00,  0.00,  0.10,  0.10,  0.57,  1.24,  1.62,  2.91,  4.63,  7.31, 10.84, 12.89, 17.14, 16.48, 11.94,  7.40,  3.39,  1.29,  0.14
2014 25   0.00,  0.00,  0.00,  0.00,  0.00,  0.14,  0.33,  0.62,  1.34,  2.24,  3.82,  6.59,  8.50, 12.94, 16.00, 17.77, 15.52,  8.98,  3.72,  1.29,  0.19
2014 26   0.00,  0.00,  0.00,  0.00,  0.00,  0.19,  0.38,  0.72,  1.43,  1.96,  3.82,  6.11,  9.03, 10.89, 13.32, 17.29, 16.91, 11.75,  4.82,  1.15,  0.24
2014 27   0.00,  0.00,  0.00,  0.00,  0.05,  0.29,  0.67,  1.15,  1.58,  2.53,  4.82,  6.06,  8.55, 12.42, 13.32, 17.00, 15.90, 11.37,  3.58,  0.62,  0.10
2014 28   0.00,  0.00,  0.00,  0.05,  0.19,  0.33,  1.29,  1.53,  2.10,  4.25,  5.11,  6.69,  9.60, 12.99, 15.28, 15.33, 14.57,  8.40,  2.01,  0.29,  0.00
2014 29   0.00,  0.00,  0.00,  0.19,  0.33,  0.76,  1.86,  1.86,  4.30,  4.63,  6.16,  8.69, 11.46, 12.46, 15.19, 13.99, 11.65,  5.40,  0.91,  0.14,  0.00
2014 30   0.00,  0.00,  0.10,  0.29,  0.57,  2.01,  2.44,  3.34,  5.16,  6.78,  7.74, 11.56, 11.94, 15.09, 11.70, 11.70,  7.16,  2.20,  0.24,  0.00,  0.00
2014 31   0.00,  0.14,  0.14,  0.91,  1.62,  3.01,  3.87,  4.97,  6.92,  8.36, 11.75, 12.18, 13.61, 11.27,  9.50,  7.98,  3.06,  0.62,  0.10,  0.00,  0.00
2014 32   0.00,  0.29,  0.43,  1.77,  2.72,  4.20,  5.54,  6.21,  9.22, 10.22, 12.61, 12.18, 10.84,  8.21,  8.07,  5.35,  1.72,  0.38,  0.05,  0.00,  0.00
2014 33   0.05,  0.43,  1.24,  2.24,  3.87,  4.68,  6.83,  8.21,  9.55, 11.13, 12.13, 10.32,  9.26,  7.40,  6.11,  4.73,  1.29,  0.43,  0.10,  0.00,  0.00
2014 34   0.29,  0.96,  1.81,  3.06,  5.54,  6.49,  7.69,  8.88, 10.89, 10.84, 10.51,  9.98,  7.55,  5.97,  4.30,  3.44,  1.19,  0.43,  0.10,  0.10,  0.00
2014 35   0.76,  1.62,  3.49,  4.97,  6.88,  8.12,  9.12,  9.89, 10.79, 10.32,  9.26,  8.88,  6.02,  4.35,  2.34,  1.62,  1.05,  0.38,  0.14,  0.00,  0.00
2014 36   2.39,  3.39,  6.02,  6.54,  7.93, 10.74, 11.51, 10.70, 10.98,  9.07,  7.40,  5.40,  3.49,  2.48,  0.96,  0.81,  0.19,  0.00,  0.00,  0.00,  0.00
2014 37   3.20,  4.58,  7.40,  8.64, 11.56, 12.03, 12.27, 12.08,  9.79,  6.92,  5.21,  2.53,  1.86,  1.05,  0.53,  0.29,  0.05,  0.00,  0.00,  0.00,  0.00
2014 38   2.87,  5.64,  8.50, 11.27, 14.09, 13.23, 11.75, 12.03,  8.12,  5.01,  3.06,  2.10,  1.15,  0.91,  0.29,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2014 39   2.44,  5.01, 10.46, 13.56, 14.66, 14.33, 12.46,  9.50,  6.88,  4.20,  3.30,  1.29,  1.05,  0.62,  0.19,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00
2014 40   1.24,  3.73,  8.60, 12.33, 16.06, 16.44, 12.62, 10.13,  7.70,  4.92,  2.68,  1.63,  1.10,  0.29,  0.38,  0.14,  0.00,  0.00,  0.00,  0.00,  0.00
2014 41   0.43,  2.63,  6.79, 10.72, 16.79, 17.75, 14.69, 11.05,  7.56,  4.35,  3.54,  1.91,  0.81,  0.62,  0.29,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00
2014 42   0.38,  2.35,  7.09, 11.78, 18.06, 18.25, 14.22, 10.78,  6.66,  5.22,  2.39,  1.48,  0.86,  0.34,  0.14,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2014 43   0.10,  1.20,  6.26, 11.69, 19.01, 20.16, 16.41, 10.92,  6.50,  4.43,  1.78,  1.06,  0.29,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2014 44   0.10,  1.16,  5.04, 13.86, 22.06, 22.30, 14.30, 10.18,  5.72,  2.52,  1.41,  0.87,  0.29,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2014 45   0.10,  1.44,  4.90, 10.29, 14.09, 17.12, 13.99, 12.02,  9.90,  6.63,  5.00,  2.40,  1.30,  0.34,  0.38,  0.05,  0.00,  0.05,  0.00,  0.00,  0.00
2014 46   0.00,  1.01,  3.60,  7.25, 12.96, 15.07, 13.87, 12.53, 10.75,  7.63,  7.20,  3.46,  2.40,  1.25,  0.67,  0.24,  0.05,  0.05,  0.00,  0.00,  0.00
2014 47   0.00,  0.53,  2.20,  4.98,  9.72, 14.13, 14.08, 12.74, 11.97,  9.20,  8.19,  6.18,  2.83,  1.68,  0.86,  0.43,  0.24,  0.05,  0.00,  0.00,  0.00
2014 48   0.00,  0.14,  1.15,  4.17,  7.09, 12.31, 14.76, 14.33, 12.75, 11.16,  9.06,  5.75,  3.88,  1.82,  0.86,  0.38,  0.29,  0.00,  0.10,  0.00,  0.00
2014 49   0.00,  0.10,  0.34,  1.63,  5.85,  9.30, 14.96, 15.29, 15.72, 13.47,  9.44,  6.38,  3.84,  2.11,  0.81,  0.43,  0.19,  0.10,  0.00,  0.05,  0.00
2014 50   0.00,  0.10,  0.38,  1.20,  4.37,  9.31, 13.53, 17.42, 15.64, 13.24,  9.88,  6.91,  4.17,  2.21,  0.96,  0.43,  0.14,  0.05,  0.05,  0.00,  0.00
2014 51   0.00,  0.00,  0.34,  1.20,  3.89,  8.01, 13.24, 18.19, 14.83, 14.16, 10.60,  8.01,  4.13,  2.02,  0.82,  0.38,  0.10,  0.10,  0.00,  0.00,  0.00
2014 52   0.00,  0.00,  0.05,  1.01,  2.68,  6.86, 14.86, 17.07, 19.46, 12.94, 11.74,  6.57,  4.27,  1.39,  0.86,  0.14,  0.10,  0.00,  0.00,  0.00,  0.00
2015 01   0.00,  0.00,  0.05,  0.43,  1.48,  4.78,  9.00, 17.18, 20.43, 17.32, 12.63,  9.33,  4.45,  1.72,  0.81,  0.38,  0.00,  0.00,  0.00,  0.00,  0.00
2015 02   0.00,  0.00,  0.00,  0.29,  0.57,  2.58,  6.79, 14.30, 20.47, 20.71, 15.83,  9.95,  5.26,  2.25,  0.67,  0.29,  0.05,  0.00,  0.00,  0.00,  0.00
2015 03   0.00,  0.00,  0.10,  0.05,  0.57,  3.35,  6.79, 15.20, 22.23, 20.70, 15.11,  9.27,  4.49,  1.53,  0.57,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00
2015 04   0.00,  0.00,  0.05,  0.19,  0.86,  3.25, 10.60, 19.77, 21.49, 20.96, 12.18,  6.02,  2.91,  1.38,  0.29,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00
2015 05   0.00,  0.00,  0.00,  0.24,  1.19,  6.11, 14.90, 23.07, 24.69, 15.04,  8.69,  3.34,  2.10,  0.48,  0.14,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2015 06   0.00,  0.00,  0.00,  0.38,  1.05,  7.45, 16.87, 23.51, 22.60, 14.09,  7.55,  3.92,  1.58,  0.62,  0.38,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2015 07   0.00,  0.00,  0.00,  0.38,  1.58,  8.32, 17.64, 21.32, 19.60, 14.39,  8.27,  4.49,  2.29,  1.20,  0.24,  0.24,  0.05,  0.00,  0.00,  0.00,  0.00
2015 08   0.00,  0.00,  0.10,  0.91,  4.92, 13.00, 19.45, 18.25, 17.96, 12.04,  6.83,  4.16,  1.15,  0.72,  0.33,  0.14,  0.00,  0.05,  0.00,  0.00,  0.00
2015 09   0.00,  0.05,  0.43,  2.72,  7.45, 15.15, 19.83, 16.82, 15.29, 12.09,  6.02,  2.58,  1.00,  0.43,  0.10,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00
2015 10   0.00,  0.05,  1.15,  5.30, 10.41, 17.10, 18.48, 15.81, 14.09,  9.17,  5.01,  2.39,  0.72,  0.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2015 11   0.00,  0.33,  2.24,  7.45, 13.61, 15.62, 18.00, 15.19, 11.13,  8.55,  4.68,  2.01,  0.81,  0.38,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2015 12   0.00,  0.33,  2.96,  7.69, 13.56, 16.38, 16.62, 14.76, 10.94,  7.64,  5.54,  2.20,  0.81,  0.43,  0.05,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00
2015 13   0.00,  0.38,  2.05,  7.59, 12.80, 16.05, 16.24, 13.47, 11.99,  8.12,  5.97,  3.44,  1.05,  0.76,  0.05,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00
2015 14   0.00,  0.48,  2.15,  7.64, 10.55, 15.14, 15.57, 14.18, 10.03, 10.17,  6.83,  4.01,  1.77,  1.05,  0.33,  0.05,  0.00,  0.05,  0.00,  0.00,  0.00
2015 15   0.00,  0.33,  2.68,  6.45,  9.13, 14.48, 15.00, 13.09, 11.61,  9.27,  6.98,  5.54,  3.01,  1.48,  0.53,  0.38,  0.05,  0.00,  0.00,  0.00,  0.00
2015 16   0.00,  0.53,  3.25,  6.41,  9.18, 13.43, 14.15, 13.29,  9.80,  8.65,  7.70,  5.98,  3.63,  2.15,  1.15,  0.57,  0.14,  0.00,  0.00,  0.00,  0.00
2015 17   0.00,  0.62,  3.49,  7.12,  9.37, 11.28, 13.24, 11.42,  9.37,  9.23,  8.37,  6.12,  4.06,  2.92,  2.25,  0.67,  0.43,  0.05,  0.00,  0.00,  0.00
